strike,bid,ask,mid,volume,openInterest,spread_pct,moneyness,iv,T,expiry,option_type
672.0,1.1,1.14,1.12,2902.0,1778,0.035714285714285546,1.0597864656436784,0.21480841574058174,0.038356164383561646,2026-04-10,call
673.0,0.98,1.02,1.0,604.0,899,0.040000000000000036,1.0613635288366003,0.21285354474424098,0.038356164383561646,2026-04-10,call
674.0,0.88,0.91,0.895,554.0,756,0.033519553072625725,1.0629405920295225,0.21120504658724898,0.038356164383561646,2026-04-10,call
675.0,0.79,0.82,0.8049999999999999,1645.0,4539,0.03726708074534151,1.0645176552224447,0.20995101604903119,0.038356164383561646,2026-04-10,call
676.0,0.7,0.73,0.715,549.0,1673,0.041958041958041994,1.0660947184153668,0.20824419377482392,0.038356164383561646,2026-04-10,call
677.0,0.62,0.65,0.635,3532.0,1146,0.04724409448818902,1.067671781608289,0.2066932107782861,0.038356164383561646,2026-04-10,call
678.0,0.55,0.58,0.565,500.0,1881,0.053097345132743216,1.0692488448012112,0.2053657310960845,0.038356164383561646,2026-04-10,call
679.0,0.49,0.51,0.5,514.0,1358,0.040000000000000036,1.0708259079941334,0.20394632934654325,0.038356164383561646,2026-04-10,call
680.0,0.43,0.46,0.445,1660.0,5814,0.0674157303370787,1.0724029711870555,0.20287972349957095,0.038356164383561646,2026-04-10,call
681.0,0.38,0.4,0.39,204.0,2838,0.05128205128205133,1.0739800343799775,0.20134356090330566,0.038356164383561646,2026-04-10,call
682.0,0.34,0.36,0.35,640.0,2474,0.05714285714285704,1.0755570975728996,0.2007914370838847,0.038356164383561646,2026-04-10,call
683.0,0.3,0.32,0.31,496.0,2380,0.06451612903225812,1.0771341607658218,0.19985105290138552,0.038356164383561646,2026-04-10,call
684.0,0.26,0.28,0.27,532.0,1233,0.07407407407407414,1.078711223958744,0.1984460146528663,0.038356164383561646,2026-04-10,call
685.0,0.23,0.25,0.24,1933.0,5060,0.0833333333333333,1.0802882871516661,0.1978123267233431,0.038356164383561646,2026-04-10,call
686.0,0.21,0.22,0.215,282.0,1562,0.046511627906976785,1.0818653503445883,0.19748703516745905,0.038356164383561646,2026-04-10,call
687.0,0.18,0.2,0.19,332.0,983,0.10526315789473693,1.0834424135375105,0.1967997535413183,0.038356164383561646,2026-04-10,call
688.0,0.17,0.18,0.175,630.0,1796,0.05714285714285704,1.0850194767304326,0.1973941358713916,0.038356164383561646,2026-04-10,call
689.0,0.15,0.16,0.155,229.0,688,0.06451612903225812,1.0865965399233546,0.1968669500317994,0.038356164383561646,2026-04-10,call
690.0,0.13,0.15,0.14,1499.0,3413,0.14285714285714277,1.0881736031162768,0.1969403115707097,0.038356164383561646,2026-04-10,call
691.0,0.12,0.13,0.125,384.0,1073,0.08000000000000007,1.089750666309199,0.1967236283772417,0.038356164383561646,2026-04-10,call
692.0,0.1,0.12,0.11,282.0,1506,0.18181818181818174,1.091327729502121,0.19616612066150477,0.038356164383561646,2026-04-10,call
693.0,0.09,0.11,0.1,471.0,926,0.20000000000000004,1.0929047926950433,0.19649532997853456,0.038356164383561646,2026-04-10,call
694.0,0.09,0.1,0.095,60.0,764,0.10526315789473693,1.0944818558879654,0.19795832819136502,0.038356164383561646,2026-04-10,call
695.0,0.08,0.1,0.09,858.0,2172,0.22222222222222227,1.0960589190808876,0.19933450996918342,0.038356164383561646,2026-04-10,call
696.0,0.07,0.09,0.08,548.0,1097,0.24999999999999986,1.0976359822738098,0.19909794371712825,0.038356164383561646,2026-04-10,call
697.0,0.07,0.08,0.07500000000000001,30.0,3069,0.13333333333333325,1.0992130454667317,0.20019630639832292,0.038356164383561646,2026-04-10,call
698.0,0.06,0.08,0.07,137.0,2933,0.28571428571428575,1.1007901086596539,0.20117568731784888,0.038356164383561646,2026-04-10,call
699.0,0.06,0.07,0.065,310.0,848,0.15384615384615397,1.102367171852576,0.20202380780622786,0.038356164383561646,2026-04-10,call
700.0,0.05,0.07,0.060000000000000005,740.0,8729,0.33333333333333337,1.1039442350454982,0.20272578165104063,0.038356164383561646,2026-04-10,call
701.0,0.06,0.07,0.065,22.0,849,0.15384615384615397,1.1055212982384204,0.20726657808458046,0.038356164383561646,2026-04-10,call
703.0,0.04,0.06,0.05,414.0,1124,0.3999999999999999,1.1086754246242647,0.2061479970565784,0.038356164383561646,2026-04-10,call
704.0,0.04,0.06,0.05,10.0,865,0.3999999999999999,1.1102524878171869,0.2086808513666912,0.038356164383561646,2026-04-10,call
705.0,0.04,0.06,0.05,79.0,7133,0.3999999999999999,1.1118295510101088,0.21120660945817588,0.038356164383561646,2026-04-10,call
510.0,0.57,0.58,0.575,1356.0,2660,0.017391304347826105,0.8043022283902915,0.5668589916428762,0.038356164383561646,2026-04-10,put
515.0,0.61,0.63,0.62,352.0,1471,0.03225806451612906,0.8121875443549023,0.551893444501211,0.038356164383561646,2026-04-10,put
520.0,0.65,0.68,0.665,136.0,1565,0.04511278195488726,0.820072860319513,0.5363521970094322,0.038356164383561646,2026-04-10,put
525.0,0.71,0.73,0.72,867.0,1561,0.027777777777777804,0.8279581762841237,0.521546436766933,0.038356164383561646,2026-04-10,put
530.0,0.76,0.79,0.775,1509.0,2522,0.038709677419354875,0.8358434922487343,0.5060828777970258,0.038356164383561646,2026-04-10,put
535.0,0.83,0.85,0.84,255.0,2286,0.023809523809523832,0.8437288082133451,0.4910962224115563,0.038356164383561646,2026-04-10,put
540.0,0.9,0.92,0.91,970.0,1550,0.021978021978021997,0.8516141241779558,0.4759047936685441,0.038356164383561646,2026-04-10,put
545.0,0.97,1.0,0.985,838.0,565,0.0304568527918782,0.8594994401425665,0.46045121029965896,0.038356164383561646,2026-04-10,put
550.0,1.06,1.09,1.0750000000000002,1096.0,1101,0.027906976744186067,0.8673847561071771,0.4455339174671472,0.038356164383561646,2026-04-10,put
555.0,1.17,1.2,1.185,987.0,1932,0.025316455696202552,0.8752700720717879,0.4312927189843176,0.038356164383561646,2026-04-10,put
560.0,1.29,1.32,1.3050000000000002,515.0,978,0.022988505747126454,0.8831553880363986,0.4167171069409651,0.038356164383561646,2026-04-10,put
565.0,1.43,1.47,1.45,538.0,1575,0.027586206896551748,0.8910407040010093,0.40268036056050543,0.038356164383561646,2026-04-10,put
570.0,1.61,1.64,1.625,1051.0,1342,0.018461538461538342,0.8989260199656199,0.3891496656028533,0.038356164383561646,2026-04-10,put
575.0,1.83,1.86,1.8450000000000002,1964.0,2860,0.01626016260162603,0.9068113359302307,0.37655334437487953,0.038356164383561646,2026-04-10,put
580.0,2.09,2.13,2.11,4600.0,2270,0.018957345971564,0.9146966518948414,0.3643668390203878,0.038356164383561646,2026-04-10,put
585.0,2.42,2.46,2.44,2945.0,2520,0.016393442622950834,0.9225819678594521,0.35301178060969207,0.038356164383561646,2026-04-10,put
590.0,2.83,2.88,2.855,2328.0,2032,0.01751313485113829,0.9304672838240627,0.3426552593773208,0.038356164383561646,2026-04-10,put
595.0,3.35,3.39,3.37,352.0,5484,0.011869436201780426,0.9383525997886735,0.33311458373764696,0.038356164383561646,2026-04-10,put
600.0,3.99,4.04,4.015000000000001,6703.0,12135,0.012453300124532956,0.9462379157532842,0.3246284430052086,0.038356164383561646,2026-04-10,put
601.0,4.14,4.19,4.165,347.0,294,0.012004801920768478,0.9478149789462064,0.3231462643540908,0.038356164383561646,2026-04-10,put
602.0,4.28,4.34,4.3100000000000005,217.0,256,0.013921113689095035,0.9493920421391284,0.32136408636414276,0.038356164383561646,2026-04-10,put
603.0,4.45,4.5,4.475,339.0,820,0.01117318435754186,0.9509691053320506,0.32001663647337103,0.038356164383561646,2026-04-10,put
604.0,4.61,4.66,4.635,46.0,554,0.010787486515641818,0.9525461685249728,0.3183624898685607,0.038356164383561646,2026-04-10,put
605.0,4.78,4.84,4.8100000000000005,1147.0,2291,0.012474012474012391,0.9541232317178949,0.316974406004626,0.038356164383561646,2026-04-10,put
606.0,4.96,5.01,4.984999999999999,145.0,303,0.010030090270812402,0.955700294910817,0.31542049237077624,0.038356164383561646,2026-04-10,put
607.0,5.14,5.2,5.17,52.0,633,0.011605415860735106,0.9572773581037392,0.3139744015693258,0.038356164383561646,2026-04-10,put
608.0,5.33,5.39,5.359999999999999,198.0,1791,0.011194029850746197,0.9588544212966613,0.3124941533272108,0.038356164383561646,2026-04-10,put
609.0,5.53,5.59,5.5600000000000005,128.0,1123,0.01079136690647475,0.9604314844895835,0.3111068615556161,0.038356164383561646,2026-04-10,put
610.0,5.74,5.8,5.77,5712.0,6648,0.010398613518197507,0.9620085476825055,0.309803126018281,0.038356164383561646,2026-04-10,put
611.0,5.96,6.02,5.99,151.0,735,0.010016694490817964,0.9635856108754277,0.3085742101506437,0.038356164383561646,2026-04-10,put
612.0,6.18,6.24,6.21,254.0,1325,0.00966183574879235,0.9651626740683499,0.3071625525521843,0.038356164383561646,2026-04-10,put
613.0,6.41,6.47,6.4399999999999995,204.0,632,0.009316770186335343,0.966739737261272,0.30582048344023083,0.038356164383561646,2026-04-10,put
614.0,6.65,6.72,6.6850000000000005,424.0,495,0.010471204188481584,0.9683168004541941,0.304657076472934,0.038356164383561646,2026-04-10,put
615.0,6.9,6.97,6.9350000000000005,58213.0,3117,0.01009372746935824,0.9698938636471163,0.30342373007750645,0.038356164383561646,2026-04-10,put
616.0,7.16,7.23,7.195,400.0,943,0.009728978457262026,0.9714709268400384,0.3022360741237739,0.038356164383561646,2026-04-10,put
617.0,7.42,7.49,7.455,734.0,1741,0.009389671361502386,0.9730479900329606,0.3008585918822493,0.038356164383561646,2026-04-10,put
618.0,7.7,7.77,7.734999999999999,122.0,769,0.009049773755656031,0.9746250532258827,0.2997450795645922,0.038356164383561646,2026-04-10,put
619.0,7.98,8.06,8.02,776.0,217,0.009975062344139661,0.9762021164188048,0.29855100249741157,0.038356164383561646,2026-04-10,put
620.0,8.28,8.35,8.315,3079.0,4326,0.008418520745640444,0.977779179611727,0.2973824410167936,0.038356164383561646,2026-04-10,put
621.0,8.58,8.66,8.620000000000001,158.0,664,0.009280742459396758,0.9793562428046492,0.2962349361627905,0.038356164383561646,2026-04-10,put
622.0,8.9,8.97,8.935,175.0,899,0.007834359261331872,0.9809333059975712,0.29510409380667146,0.038356164383561646,2026-04-10,put
623.0,9.22,9.3,9.260000000000002,461.0,381,0.008639308855291582,0.9825103691904934,0.2939856576420534,0.038356164383561646,2026-04-10,put
624.0,9.55,9.63,9.59,2069.0,364,0.008342022940563094,0.9840874323834156,0.29276904643729207,0.038356164383561646,2026-04-10,put
625.0,9.9,9.98,9.940000000000001,2291.0,5103,0.00804828973843059,0.9856644955763377,0.29176799535044534,0.038356164383561646,2026-04-10,put
626.0,10.25,10.33,10.29,312.0,511,0.007774538386783292,0.9872415587692598,0.2905604186912403,0.038356164383561646,2026-04-10,put
627.0,10.61,10.69,10.649999999999999,562.0,956,0.0075117370892018856,0.988818621962182,0.28935110849782786,0.038356164383561646,2026-04-10,put
628.0,10.98,11.07,11.025,280.0,587,0.008163265306122436,0.9903956851551041,0.2882406871073558,0.038356164383561646,2026-04-10,put
629.0,11.37,11.46,11.415,360.0,528,0.007884362680683455,0.9919727483480263,0.28722435119958944,0.038356164383561646,2026-04-10,put
630.0,11.76,11.85,11.805,61807.0,10220,0.007623888182973305,0.9935498115409483,0.28599066924953076,0.038356164383561646,2026-04-10,put
631.0,12.17,12.25,12.21,156.0,850,0.006552006552006558,0.9951268747338705,0.28484336025686513,0.038356164383561646,2026-04-10,put
632.0,12.58,12.67,12.625,1579.0,617,0.007128712871287118,0.9967039379267927,0.28368296358852535,0.038356164383561646,2026-04-10,put
633.0,13.01,13.1,13.055,201.0,616,0.00689391037916506,0.9982810011197149,0.28260269197546223,0.038356164383561646,2026-04-10,put
634.0,13.44,13.54,13.489999999999998,605.0,690,0.0074128984432913015,0.9998580643126369,0.2813984348330042,0.038356164383561646,2026-04-10,put
635.0,13.89,13.98,13.935,7132.0,5038,0.006458557588805157,1.001435127505559,0.280169548995413,0.038356164383561646,2026-04-10,put
636.0,14.35,14.44,14.395,321.0,1031,0.0062521708926710565,1.0030121906984812,0.27901454810662124,0.038356164383561646,2026-04-10,put
637.0,14.82,14.91,14.865,1462.0,779,0.006054490413723502,1.0045892538914034,0.277830098565434,0.038356164383561646,2026-04-10,put
638.0,15.3,15.39,15.345,2438.0,593,0.005865102639296178,1.0061663170843256,0.27661351807209783,0.038356164383561646,2026-04-10,put
639.0,15.79,15.89,15.84,1727.0,1026,0.006313131313131403,1.0077433802772477,0.27546715019927576,0.038356164383561646,2026-04-10,put
640.0,16.09,16.43,16.259999999999998,19174.0,19535,0.020910209102091015,1.0093204434701697,0.2725525217251413,0.038356164383561646,2026-04-10,put
641.0,16.53,17.16,16.845,445.0,447,0.03739982190560992,1.0108975066630919,0.2727544915771781,0.038356164383561646,2026-04-10,put
642.0,17.1,17.69,17.395000000000003,405.0,688,0.0339177924691003,1.012474569856014,0.2720058135703854,0.038356164383561646,2026-04-10,put
643.0,17.64,18.23,17.935000000000002,1225.0,1253,0.03289657095065513,1.0140516330489362,0.2708082101153842,0.038356164383561646,2026-04-10,put
644.0,18.19,18.79,18.490000000000002,324.0,370,0.03244997295835575,1.0156286962418584,0.2696718796450062,0.038356164383561646,2026-04-10,put
645.0,18.74,19.45,19.095,4195.0,5896,0.03718250851008122,1.0172057594347805,0.2693353520530958,0.038356164383561646,2026-04-10,put
646.0,19.28,19.94,19.61,3113.0,8387,0.03365629780724121,1.0187828226277027,0.2668529220916009,0.038356164383561646,2026-04-10,put
647.0,19.91,20.54,20.225,1334.0,511,0.03114956736711985,1.0203598858206249,0.2662239264463516,0.038356164383561646,2026-04-10,put
648.0,20.5,21.14,20.82,139.0,1324,0.030739673390970248,1.0219369490135468,0.26491337548017685,0.038356164383561646,2026-04-10,put
649.0,21.11,21.75,21.43,1324.0,2820,0.029864675688287476,1.023514012206469,0.2636634646882139,0.038356164383561646,2026-04-10,put
650.0,21.7,22.32,22.009999999999998,2577.0,6113,0.02816901408450709,1.0250910753993911,0.26147806068514245,0.038356164383561646,2026-04-10,put
651.0,22.37,23.03,22.700000000000003,160.0,503,0.029074889867841413,1.0266681385923133,0.2614706431770064,0.038356164383561646,2026-04-10,put
652.0,23.01,23.69,23.35,245.0,1780,0.02912205567451819,1.0282452017852355,0.260308708505518,0.038356164383561646,2026-04-10,put
653.0,23.58,24.4,23.99,180.0,1003,0.03418090871196333,1.0298222649781577,0.2586385070286384,0.038356164383561646,2026-04-10,put
654.0,24.25,25.01,24.630000000000003,56.0,230,0.030856678846934694,1.0313993281710798,0.2566690615277563,0.038356164383561646,2026-04-10,put
655.0,24.94,25.77,25.355,928.0,2838,0.03273516071780707,1.032976391364002,0.2564394873162819,0.038356164383561646,2026-04-10,put
656.0,25.72,26.42,26.07,199.0,964,0.02685078634445734,1.034553454556924,0.25570835185625923,0.038356164383561646,2026-04-10,put
657.0,26.44,27.13,26.785,139.0,764,0.02576068695165196,1.036130517749846,0.2547082714244781,0.038356164383561646,2026-04-10,put
658.0,27.08,27.91,27.494999999999997,145.0,1252,0.030187306783051534,1.0377075809427683,0.253293797302069,0.038356164383561646,2026-04-10,put
659.0,27.82,28.65,28.235,1211.0,3228,0.029396139543120182,1.0392846441356904,0.25235896747086406,0.038356164383561646,2026-04-10,put
660.0,28.57,29.4,28.985,982.0,19058,0.028635501121269565,1.0408617073286126,0.2514088615138717,0.038356164383561646,2026-04-10,put
661.0,29.33,30.16,29.744999999999997,25.0,759,0.02790384938645157,1.0424387705215348,0.250441921052407,0.038356164383561646,2026-04-10,put
662.0,30.11,30.95,30.53,35.0,423,0.027513920733704546,1.044015833714457,0.24989070749117628,0.038356164383561646,2026-04-10,put
663.0,30.9,31.75,31.325,13.0,1998,0.027134876296887517,1.045592896907379,0.24936020230201708,0.038356164383561646,2026-04-10,put
664.0,31.7,32.55,32.125,31.0,619,0.02645914396887153,1.047169960100301,0.24870439111967185,0.038356164383561646,2026-04-10,put
665.0,32.51,33.36,32.935,367.0,3844,0.02580841050554126,1.0487470232932232,0.24807610559124044,0.038356164383561646,2026-04-10,put
666.0,32.36,35.18,33.769999999999996,38.0,626,0.08350607047675454,1.0503240864861454,0.2479648814653574,0.038356164383561646,2026-04-10,put
667.0,34.2,35.02,34.61,32.0,1331,0.023692574400462303,1.0519011496790676,0.24776792106640072,0.038356164383561646,2026-04-10,put
668.0,35.05,35.88,35.465,1433.0,646,0.023403355420837595,1.0534782128719897,0.24782818327999392,0.038356164383561646,2026-04-10,put
669.0,35.92,36.74,36.33,35.0,871,0.02257087806220755,1.055055276064912,0.24799713809644594,0.038356164383561646,2026-04-10,put
670.0,36.79,37.61,37.2,800.0,2563,0.022043010752688177,1.056632339257834,0.24811831474333113,0.038356164383561646,2026-04-10,put
671.0,37.68,38.5,38.09,15.0,285,0.021527960094513,1.0582094024507562,0.248755631741196,0.038356164383561646,2026-04-10,put
672.0,38.58,39.4,38.989999999999995,14.0,653,0.021031033598358565,1.0597864656436784,0.24958169512818876,0.038356164383561646,2026-04-10,put
673.0,39.48,40.31,39.894999999999996,75.0,467,0.020804612106780435,1.0613635288366003,0.25042243131286895,0.038356164383561646,2026-04-10,put
674.0,40.4,41.22,40.81,39.0,800,0.02009311443273708,1.0629405920295225,0.2514954833681408,0.038356164383561646,2026-04-10,put
675.0,41.33,42.15,41.739999999999995,227.0,1539,0.019645424053665556,1.0645176552224447,0.25303676477239206,0.038356164383561646,2026-04-10,put
676.0,42.27,43.09,42.68000000000001,34.0,539,0.01921274601686973,1.0660947184153668,0.2548777229624766,0.038356164383561646,2026-04-10,put
677.0,43.22,44.0,43.61,3081.0,3998,0.017885806007796403,1.067671781608289,0.25616222296137137,0.038356164383561646,2026-04-10,put
678.0,44.17,44.97,44.57,17.0,3733,0.017949293246578353,1.0692488448012112,0.2586713461147521,0.038356164383561646,2026-04-10,put
679.0,45.14,45.94,45.54,16.0,615,0.017566974088713157,1.0708259079941334,0.2615672321024798,0.038356164383561646,2026-04-10,put
680.0,46.08,46.93,46.504999999999995,591.0,4746,0.01827760455864964,1.0724029711870555,0.2641668306042125,0.038356164383561646,2026-04-10,put
681.0,47.06,47.89,47.475,1659.0,1652,0.01748288572933119,1.0739800343799775,0.2669407614689455,0.038356164383561646,2026-04-10,put
682.0,48.06,48.85,48.455,46.0,1874,0.01630378701888348,1.0755570975728996,0.2701438345197233,0.038356164383561646,2026-04-10,put
683.0,48.28,50.62,49.45,8465.0,6723,0.04732052578361974,1.0771341607658218,0.2740445320037501,0.038356164383561646,2026-04-10,put
684.0,50.05,50.84,50.445,101.0,751,0.015660620477748168,1.078711223958744,0.27792219733654666,0.038356164383561646,2026-04-10,put
560.0,76.78,77.57,77.175,10.0,125,0.010236475542597889,0.8831553880363986,0.3812877997447834,0.057534246575342465,2026-04-17,call
590.0,48.22,51.03,49.625,13.0,244,0.05662468513853909,0.9304672838240627,0.3275140266960483,0.057534246575342465,2026-04-17,call
600.0,40.01,42.44,41.224999999999994,268.0,1698,0.05894481503941783,0.9462379157532842,0.3150379337692106,0.057534246575342465,2026-04-17,call
605.0,35.74,38.55,37.144999999999996,17.0,108,0.07564948176066753,0.9541232317178949,0.3075452980539553,0.057534246575342465,2026-04-17,call
610.0,32.38,34.42,33.400000000000006,299.0,632,0.06107784431137721,0.9620085476825055,0.30406155149261765,0.057534246575342465,2026-04-17,call
615.0,28.31,30.79,29.549999999999997,178.0,152,0.08392554991539765,0.9698938636471163,0.2954222420195591,0.057534246575342465,2026-04-17,call
620.0,25.44,26.47,25.955,317.0,1227,0.03968406858023493,0.977779179611727,0.2884861115789904,0.057534246575342465,2026-04-17,call
625.0,22.4,23.0,22.7,467.0,382,0.026431718061674072,0.9856644955763377,0.2841760161333759,0.057534246575342465,2026-04-17,call
630.0,19.4,19.54,19.47,403.0,455,0.007190549563430949,0.9935498115409483,0.276735967488112,0.057534246575342465,2026-04-17,call
635.0,16.45,16.54,16.494999999999997,1568.0,1372,0.0054561988481357905,1.001435127505559,0.26986787239709675,0.057534246575342465,2026-04-17,call
640.0,13.7,13.79,13.745,7993.0,1512,0.006547835576573289,1.0093204434701697,0.26278705897725846,0.057534246575342465,2026-04-17,call
641.0,13.18,13.27,13.225,4156.0,170,0.006805293005671067,1.0108975066630919,0.26137477848088725,0.057534246575342465,2026-04-17,call
643.0,12.17,12.25,12.21,541.0,194,0.006552006552006558,1.0140516330489362,0.2584490941562888,0.057534246575342465,2026-04-17,call
644.0,11.68,11.76,11.719999999999999,541.0,269,0.006825938566552908,1.0156286962418584,0.25701717764112797,0.057534246575342465,2026-04-17,call
645.0,11.21,11.27,11.24,4797.0,2240,0.005338078291814833,1.0172057594347805,0.25557569046698503,0.057534246575342465,2026-04-17,call
646.0,10.72,10.8,10.760000000000002,550.0,345,0.007434944237918221,1.0187828226277027,0.25395255719243104,0.057534246575342465,2026-04-17,call
647.0,10.25,10.33,10.29,1127.0,267,0.007774538386783292,1.0203598858206249,0.25231753805960966,0.057534246575342465,2026-04-17,call
648.0,9.8,9.88,9.84,1283.0,706,0.008130081300813016,1.0219369490135468,0.25083527865481203,0.057534246575342465,2026-04-17,call
649.0,9.36,9.43,9.395,391.0,363,0.00745077168706762,1.023514012206469,0.24924999635822406,0.057534246575342465,2026-04-17,call
650.0,8.93,8.96,8.945,13981.0,13411,0.0033538289547234363,1.0250910753993911,0.2473813119767445,0.057534246575342465,2026-04-17,call
651.0,8.5,8.57,8.535,895.0,1054,0.00820152314001175,1.0266681385923133,0.24601793287300328,0.057534246575342465,2026-04-17,call
652.0,8.08,8.16,8.120000000000001,1454.0,1720,0.00985221674876848,1.0282452017852355,0.2443668977296265,0.057534246575342465,2026-04-17,call
653.0,7.68,7.75,7.715,1161.0,1229,0.009073233959818572,1.0298222649781577,0.24268907747025734,0.057534246575342465,2026-04-17,call
654.0,7.29,7.36,7.325,442.0,1360,0.0095563139931741,1.0313993281710798,0.24107837629160797,0.057534246575342465,2026-04-17,call
655.0,6.91,6.98,6.945,2878.0,5909,0.01007919366450688,1.032976391364002,0.2394383701729214,0.057534246575342465,2026-04-17,call
656.0,6.54,6.61,6.575,639.0,1117,0.010646387832699663,1.034553454556924,0.23776877038264363,0.057534246575342465,2026-04-17,call
657.0,6.18,6.24,6.21,665.0,1643,0.00966183574879235,1.036130517749846,0.2359705137892158,0.057534246575342465,2026-04-17,call
658.0,5.83,5.89,5.859999999999999,576.0,1811,0.010238907849829285,1.0377075809427683,0.23423208133326254,0.057534246575342465,2026-04-17,call
659.0,5.49,5.55,5.52,429.0,2388,0.010869565217391235,1.0392846441356904,0.2324617621751089,0.057534246575342465,2026-04-17,call
660.0,5.16,5.23,5.195,6491.0,8217,0.013474494706448563,1.0408617073286126,0.23075330167614197,0.057534246575342465,2026-04-17,call
661.0,4.85,4.91,4.88,1223.0,2184,0.012295081967213217,1.0424387705215348,0.22900858947144262,0.057534246575342465,2026-04-17,call
662.0,4.54,4.6,4.57,893.0,1115,0.013129102844638864,1.044015833714457,0.22711647580340877,0.057534246575342465,2026-04-17,call
